Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SMARTINDONASIA_API_SmokeTest,,,,2019-09-23 21:20:36,2019-09-23 21:21:23,46.611s,INCOMPLETE
,,,,,,,
Test Cases/a.ValidateMobileNumber_Test,,,,2019-09-23 21:20:37,2019-09-23 21:20:40,3.577s,PASSED
"sendRequest(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-23 21:20:37,2019-09-23 21:20:39,1.773s,PASSED
"response = sendRequestAndVerify(findTestObject(""aValidate Mobile Number"", [""protocal"":Endpoint]))",,,,2019-09-23 21:20:39,2019-09-23 21:20:40,1.120s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.014s,PASSED
result = slurper.parseText(response.getResponseText()),,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.026s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.008s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEMOBILENUMBER TEST CASE = "" + result)",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.007s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.002s,PASSED
value = uniqueTokenCode,,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.018s,PASSED
println(value),,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.001s,PASSED
uniquetoken = value,,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.002s,PASSED
"println(""UNIQ TOKEN ID IS GENARATED  = "" + uniquetoken)",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:40,2019-09-23 21:20:40,0.001s,PASSED
,,,,,,,
Test Cases/aValidate_OTPTest,,,,2019-09-23 21:20:40,2019-09-23 21:20:41,1.023s,PASSED
"sendRequest(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.421s,PASSED
"response1 = sendRequest(findTestObject(""aValidate Mobile Number""))",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.226s,PASSED
slurper1 = new groovy.json.JsonSlurper(),,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
result1 = slurper1.parseText(responseBodyContent),,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
"println(""THIS IS THE RESPONSE FROM VALIDATEOTP TEST CASE = "" + result1)",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.002s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
value1 = userId,,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
userid = value1,,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
"println(""THE USER ID IS GENARATED  = "" + userid)",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
"println(""***************************************"")",,,,2019-09-23 21:20:41,2019-09-23 21:20:41,0.001s,PASSED
,,,,,,,
Test Cases/bInsertUser_CheckInTest,,,,2019-09-23 21:20:41,2019-09-23 21:20:42,0.899s,PASSED
chkInID = toString().toUpperCase(),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.015s,PASSED
println(chkInID),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.001s,PASSED
now = new java.util.Date(),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.008s,PASSED
"chkInTime = now.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.009s,PASSED
println(chkInTime),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.006s,PASSED
"resp3 = sendRequest(findTestObject(""bInsert User CheckIn"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""checkInTime"":chkInTime, ""checkInID"":chkInID, ""checkinLocality"":checkinLocality]))",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.388s,PASSED
slurper3 = new groovy.json.JsonSlurper(),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.000s,PASSED
result3 = slurper3.parseText(resp3.getResponseText()),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.001s,PASSED
"println(""***************************************
"")",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.006s,PASSED
"println(""THIS IS THE RESPONSE FROM USER_CHECKIN TEST CASE = "" + result3)",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.002s,PASSED
"println(""***************************************
"")",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.004s,PASSED
"toString().split(chkInID, 0)",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.010s,PASSED
"value3 = toString().substring(11, 47)",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.001s,PASSED
println(value3),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.001s,PASSED
"println(""THE CHECKIN  iD IS   = "" + value3)",,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.002s,PASSED
f = new java.io.File(D:\Checkin_ID.txt),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.001s,PASSED
f.write(value3),,,,2019-09-23 21:20:42,2019-09-23 21:20:42,0.004s,PASSED
,,,,,,,
Test Cases/bUpdateUser_CheckInTest,,,,2019-09-23 21:20:42,2019-09-23 21:20:43,0.818s,PASSED
file3 = new java.io.File(D:\Checkin_ID.txt),,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.001s,PASSED
checkinID = file3.readLines(),,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.009s,PASSED
"println(""-------------->"" + checkinID)",,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.001s,PASSED
now1 = new java.util.Date(),,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.000s,PASSED
"chkOutTime = now1.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.001s,PASSED
println(chkOutTime),,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.001s,PASSED
"resp4 = sendRequest(findTestObject(""bUpdate User CheckIn"", [""uniqueToken"":uniquetoken, ""userId"":userid, ""checkinID"":checkinID, ""checkedOutTime"":chkOutTime]))",,,,2019-09-23 21:20:43,2019-09-23 21:20:43,0.530s,PASSED
,,,,,,,
Test Cases/cInsertTripDetails_Test,,,,2019-09-23 21:20:43,2019-09-23 21:20:44,1.255s,PASSED
"sendRequestAndVerify(findTestObject(""aValidate OTP"", [""uniqueToken"":uniquetoken, ""userId"":userid]))",,,,2019-09-23 21:20:44,2019-09-23 21:20:44,0.541s,PASSED
triPID = toString().toUpperCase(),,,,2019-09-23 21:20:44,2019-09-23 21:20:44,0.000s,PASSED
println(triPID),,,,2019-09-23 21:20:44,2019-09-23 21:20:44,0.000s,PASSED
now = new java.util.Date(),,,,2019-09-23 21:20:44,2019-09-23 21:20:44,0.001s,PASSED
"tiMe = now.format(""dd-MM-YYYY HH:mm:ss +5:30"")",,,,2019-09-23 21:20:44,2019-09-23 21:20:44,0.001s,PASSED
